area,centroid_r,centroid_c,dist_center,boundary_frac,color_frac_among_nonbg,is_rarest_color,is_unique_color,bbox_h,bbox_w,bbox_aspect,fill_ratio,color,n_pixels_same_color_grid,task_id,component_id,n_subjects_touched,n_subjects_total,mean_touch_priority,median_touch_priority
1,13.0,29.0,14.577379737113251,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,357,4,190,0.10299596472588475,0.0836812581953151
1,15.0,5.0,9.513148795220223,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,358,2,190,0.7258630564992845,0.7258630564992845
1,15.0,13.0,1.5811388300841898,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,359,4,190,0.7158405710410232,0.7207685406698565
1,15.0,21.0,6.519202405202649,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,360,2,190,0.629050385158323,0.629050385158323
1,15.0,29.0,14.508618128546908,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,361,2,190,0.5071553223221303,0.5071553223221303
1,17.0,5.0,9.82344135219425,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,362,1,190,0.5586965056929721,0.5586965056929721
1,17.0,13.0,2.9154759474226504,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,363,5,190,0.5486959965163823,0.5618374558303887
1,17.0,21.0,6.96419413859206,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,364,2,190,0.5633244994110719,0.5633244994110719
1,17.0,29.0,14.713938969562161,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,365,2,190,0.5180855606369088,0.5180855606369088
1,19.0,5.0,10.51189802081432,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,366,4,190,0.5177270802795798,0.6567802029378336
1,19.0,13.0,4.743416490252569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,367,3,190,0.6127947693411707,0.7008244994110718
1,19.0,21.0,7.905694150420948,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,368,2,190,0.4353958087946604,0.4353958087946604
1,19.0,29.0,15.182226450688976,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,369,2,190,0.5581075775422065,0.5581075775422065
1,21.0,5.0,11.510864433221338,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,370,2,190,0.6944786524718825,0.6944786524718825
1,21.0,13.0,6.670832032063167,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,371,2,190,0.3559772242159242,0.3559772242159242
1,21.0,21.0,9.192388155425117,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,372,2,190,0.5618453082057322,0.5618453082057322
1,21.0,29.0,15.890248582070704,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,373,1,190,0.12956419316843346,0.12956419316843346
1,23.0,5.0,12.747548783981962,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,374,3,190,0.5443933342011449,0.6525323910482921
1,23.0,13.0,8.631338250816034,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,375,2,190,0.47856165185929056,0.47856165185929056
1,23.0,21.0,10.700467279516348,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,376,3,190,0.46693522768985013,0.4680015704750687
1,23.0,29.0,16.80773631397161,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,377,4,190,0.42991056842642256,0.39089615233608166
1,25.0,5.0,14.159802258506296,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,378,2,190,0.4043216446469033,0.4043216446469033
1,25.0,13.0,10.606601717798213,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,379,2,190,0.46447885354206964,0.46447885354206964
1,25.0,21.0,12.349089035228468,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,380,3,190,0.36324441452732104,0.3985080486847271
1,25.0,29.0,17.902513789968157,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,381,2,190,0.05500989616332718,0.05500989616332718
1,27.0,5.0,15.700318468107582,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,382,1,190,0.6250490773458971,0.6250490773458971
1,27.0,13.0,12.589678312014172,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,383,1,190,0.7094621122889674,0.7094621122889674
1,27.0,21.0,14.089002803605371,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,384,1,190,0.4028268551236749,0.4028268551236749
1,27.0,29.0,19.144189719076646,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,385,1,190,0.11778563015312132,0.11778563015312132
1,29.0,5.0,17.334935823359714,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,386,1,190,0.3682764036120927,0.3682764036120927
1,29.0,13.0,14.577379737113251,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,387,1,190,0.7251668629760503,0.7251668629760503
1,29.0,21.0,15.890248582070704,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,388,1,190,0.403219473890852,0.403219473890852
1,29.0,29.0,20.506096654409877,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,8,60,ca8f78db,389,1,190,0.11739301138594425,0.11739301138594425
5,3.0,1.0,3.605551275463989,1.0,0.5384615384615384,1.0,0.0,5,1,5.0,1.0,2,14,ce9e57f2,0,20,200,0.2266688226406896,0.013513513513513514
5,4.0,3.0,1.4142135623730951,1.0,0.5384615384615384,1.0,0.0,5,1,5.0,1.0,2,14,ce9e57f2,1,19,200,0.4788497956787027,0.48717948717948717
3,7.0,7.0,3.605551275463989,1.0,0.5384615384615384,1.0,0.0,3,1,3.0,1.0,2,14,ce9e57f2,2,23,200,0.6788586013402708,0.717391304347826
1,9.0,5.0,4.123105625617661,1.0,0.5384615384615384,1.0,0.0,1,1,1.0,1.0,2,14,ce9e57f2,3,0,200,,
5,8.0,1.0,4.242640687119285,1.0,0.46153846153846156,1.0,0.0,5,1,5.0,1.0,8,12,ce9e57f2,4,1,200,0.18181818181818182,0.18181818181818182
4,8.5,3.0,3.640054944640259,1.0,0.46153846153846156,1.0,0.0,4,1,4.0,1.0,8,12,ce9e57f2,5,3,200,0.5501638001638002,0.6136363636363636
2,9.5,7.0,5.408326913195984,1.0,0.46153846153846156,1.0,0.0,2,1,2.0,1.0,8,12,ce9e57f2,6,0,200,,
1,10.0,5.0,5.0990195135927845,1.0,0.46153846153846156,1.0,0.0,1,1,1.0,1.0,8,12,ce9e57f2,7,0,200,,
1,0.0,1.0,5.70087712549569,1.0,0.23333333333333334,0.0,0.0,1,1,1.0,1.0,1,7,d364b489,0,9,190,0.5939974755334233,0.5
1,0.0,9.0,6.363961030678928,1.0,0.23333333333333334,0.0,0.0,1,1,1.0,1.0,1,7,d364b489,1,1,190,0.0,0.0
1,2.0,7.0,3.5355339059327378,1.0,0.23333333333333334,0.0,0.0,1,1,1.0,1.0,1,7,d364b489,2,1,190,0.3333333333333333,0.3333333333333333
1,3.0,3.0,2.1213203435596424,1.0,0.23333333333333334,0.0,0.0,1,1,1.0,1.0,1,7,d364b489,3,8,190,0.28594193228143233,0.19005847953216373
1,6.0,0.0,4.743416490252569,1.0,0.23333333333333334,0.0,0.0,1,1,1.0,1.0,1,7,d364b489,4,0,190,,
1,6.0,7.0,2.9154759474226504,1.0,0.23333333333333334,0.0,0.0,1,1,1.0,1.0,1,7,d364b489,5,2,190,0.5689655172413793,0.5689655172413793
1,9.0,4.0,4.527692569068709,1.0,0.23333333333333334,0.0,0.0,1,1,1.0,1.0,1,7,d364b489,6,0,190,,
1,1.0,7.0,4.301162633521313,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,2,5,d364b489,7,5,190,0.6965686274509804,0.7083333333333334
1,2.0,3.0,2.9154759474226504,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,2,5,d364b489,8,177,190,0.4068800772953364,0.36363636363636365
1,5.0,0.0,4.527692569068709,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,2,5,d364b489,9,0,190,,
1,5.0,7.0,2.5495097567963922,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,2,5,d364b489,10,1,190,0.6666666666666666,0.6666666666666666
1,8.0,4.0,3.5355339059327378,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,2,5,d364b489,11,3,190,0.3221771467207573,0.29411764705882354
1,0.0,2.0,5.1478150704935,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,6,d364b489,12,0,190,,
1,2.0,8.0,4.301162633521313,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,6,d364b489,13,1,190,0.2,0.2
1,3.0,4.0,1.5811388300841898,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,6,d364b489,14,178,190,0.48472602645604673,0.5386904761904762
1,6.0,1.0,3.8078865529319543,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,6,d364b489,15,3,190,0.272875816993464,0.23529411764705882
1,6.0,8.0,3.8078865529319543,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,6,d364b489,16,1,190,0.7142857142857143,0.7142857142857143
1,9.0,5.0,4.527692569068709,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,6,d364b489,17,0,190,,
1,0.0,0.0,6.363961030678928,1.0,0.2,0.0,0.0,1,1,1.0,1.0,7,6,d364b489,18,175,190,0.42973775563594174,0.39285714285714285
1,0.0,8.0,5.70087712549569,1.0,0.2,0.0,0.0,1,1,1.0,1.0,7,6,d364b489,19,0,190,,
1,2.0,6.0,2.9154759474226504,1.0,0.2,0.0,0.0,1,1,1.0,1.0,7,6,d364b489,20,1,190,0.8333333333333334,0.8333333333333334
1,3.0,2.0,2.9154759474226504,1.0,0.2,0.0,0.0,1,1,1.0,1.0,7,6,d364b489,21,181,190,0.20315625294742354,0.04
1,6.0,6.0,2.1213203435596424,1.0,0.2,0.0,0.0,1,1,1.0,1.0,7,6,d364b489,22,177,190,0.5681267348207227,0.5555555555555556
1,9.0,3.0,4.743416490252569,1.0,0.2,0.0,0.0,1,1,1.0,1.0,7,6,d364b489,23,0,190,,
1,1.0,1.0,4.949747468305833,1.0,0.2,0.0,0.0,1,1,1.0,1.0,8,6,d364b489,24,175,190,0.4976119846292673,0.5
1,1.0,9.0,5.70087712549569,1.0,0.2,0.0,0.0,1,1,1.0,1.0,8,6,d364b489,25,0,190,,
1,3.0,7.0,2.9154759474226504,1.0,0.2,0.0,0.0,1,1,1.0,1.0,8,6,d364b489,26,2,190,0.6222222222222222,0.6222222222222222
1,4.0,3.0,1.5811388300841898,1.0,0.2,0.0,0.0,1,1,1.0,1.0,8,6,d364b489,27,181,190,0.419684635397741,0.3333333333333333
1,7.0,0.0,5.1478150704935,1.0,0.2,0.0,0.0,1,1,1.0,1.0,8,6,d364b489,28,1,190,0.24242424242424243,0.24242424242424243
1,7.0,7.0,3.5355339059327378,1.0,0.2,0.0,0.0,1,1,1.0,1.0,8,6,d364b489,29,177,190,0.6393246842335211,0.6428571428571429
6,2.5,3.0,2.5,1.0,0.45,0.0,0.0,6,1,6.0,1.0,2,9,d43fd935,0,191,194,0.4637191870249557,0.3333333333333333
1,1.0,0.0,5.70087712549569,1.0,0.45,0.0,0.0,1,1,1.0,1.0,2,9,d43fd935,1,0,194,,
1,2.0,7.0,3.5355339059327378,1.0,0.45,0.0,0.0,1,1,1.0,1.0,2,9,d43fd935,2,10,194,0.27580001135493126,0.2142857142857143
1,8.0,7.0,4.301162633521313,1.0,0.45,0.0,0.0,1,1,1.0,1.0,2,9,d43fd935,3,1,194,1.0,1.0
4,6.5,2.5,2.8284271247461903,1.0,0.2,1.0,1.0,2,2,1.0,1.0,3,4,d43fd935,4,16,194,0.4110154125378898,0.45436507936507936
1,3.0,0.0,4.743416490252569,1.0,0.35,0.0,0.0,1,1,1.0,1.0,6,7,d43fd935,5,13,194,0.2234647643871088,0.21739130434782608
1,4.0,7.0,2.5495097567963922,1.0,0.35,0.0,0.0,1,1,1.0,1.0,6,7,d43fd935,6,4,194,0.5283385093167702,0.5507246376811594
2,6.0,0.5,4.272001872658765,1.0,0.35,0.0,0.0,1,2,0.5,1.0,6,7,d43fd935,7,4,194,0.5275468440791021,0.48028673835125446
2,8.5,3.0,4.272001872658765,1.0,0.35,0.0,0.0,2,1,2.0,1.0,6,7,d43fd935,8,1,194,0.25,0.25
1,9.0,5.0,4.527692569068709,1.0,0.35,0.0,0.0,1,1,1.0,1.0,6,7,d43fd935,9,0,194,,
1,2.0,2.0,0.7071067811865476,1.0,0.09090909090909091,1.0,1.0,1,1,1.0,1.0,1,1,d511f180,0,21,184,0.5285505849581481,0.5555555555555556
2,1.5,0.0,1.5,1.0,0.18181818181818182,1.0,1.0,2,1,2.0,1.0,3,2,d511f180,1,174,184,0.29636475609172314,0.16666666666666666
1,0.0,2.0,1.5811388300841898,1.0,0.18181818181818182,0.0,0.0,1,1,1.0,1.0,4,2,d511f180,2,21,184,0.4021982117183356,0.375
1,3.0,1.0,1.5811388300841898,1.0,0.18181818181818182,0.0,0.0,1,1,1.0,1.0,4,2,d511f180,3,173,184,0.5879858293685492,0.6666666666666666
1,3.0,0.0,2.1213203435596424,1.0,0.09090909090909091,1.0,1.0,1,1,1.0,1.0,6,1,d511f180,4,172,184,0.46391501922430173,0.5227272727272727
1,1.0,2.0,0.7071067811865476,1.0,0.18181818181818182,0.0,0.0,1,1,1.0,1.0,7,2,d511f180,5,20,184,0.48437844448293355,0.452991452991453
1,2.0,1.0,0.7071067811865476,1.0,0.18181818181818182,0.0,0.0,1,1,1.0,1.0,7,2,d511f180,6,19,184,0.47514360130662875,0.4444444444444444
2,0.5,3.0,1.8027756377319946,1.0,0.18181818181818182,1.0,1.0,2,1,2.0,1.0,8,2,d511f180,7,21,184,0.47150747286196204,0.4666666666666667
1,2.0,3.0,1.5811388300841898,1.0,0.09090909090909091,1.0,1.0,1,1,1.0,1.0,9,1,d511f180,8,174,184,0.6126982079628338,0.5
1,1.0,1.0,4.949747468305833,1.0,1.0,1.0,0.0,1,1,1.0,1.0,3,25,d5d6de2d,0,195,201,0.014887735868063422,0.0
24,6.5,4.5,2.0,0.6666666666666666,1.0,1.0,0.0,4,6,0.6666666666666666,1.0,3,25,d5d6de2d,1,200,201,0.13894151817719225,0.08385964912280702
11,4.545454545454546,1.5454545454545454,2.954895084208183,1.0,0.9142857142857143,1.0,0.0,10,2,5.0,0.55,2,32,d9f24cd1,0,186,194,0.23948127275202585,0.25
11,4.7272727272727275,4.7272727272727275,0.32141217326661287,1.0,0.9142857142857143,1.0,0.0,10,2,5.0,0.55,2,32,d9f24cd1,1,191,194,0.12021983410596145,0.10714285714285714
10,4.5,8.0,3.5,1.0,0.9142857142857143,1.0,0.0,10,1,10.0,1.0,2,32,d9f24cd1,2,189,194,0.03848007255817983,0.0
1,2.0,7.0,3.5355339059327378,1.0,0.08571428571428572,1.0,0.0,1,1,1.0,1.0,5,3,d9f24cd1,3,5,194,0.4096836496836497,0.4444444444444444
1,4.0,1.0,3.5355339059327378,1.0,0.08571428571428572,1.0,0.0,1,1,1.0,1.0,5,3,d9f24cd1,4,4,194,0.35306444416114224,0.38856132075471694
1,6.0,4.0,1.5811388300841898,1.0,0.08571428571428572,1.0,0.0,1,1,1.0,1.0,5,3,d9f24cd1,5,7,194,0.590383040438699,0.5
3,0.0,1.0,5.0,1.0,0.5306122448979592,0.0,0.0,1,3,0.3333333333333333,1.0,0,26,e69241bd,0,175,183,0.31794320215866084,0.3157894736842105
3,1.0,8.0,5.0,1.0,0.5306122448979592,0.0,0.0,3,1,3.0,1.0,0,26,e69241bd,1,6,183,0.4478152001440357,0.45942760942760946
10,4.2,6.6,2.607680962081059,1.0,0.5306122448979592,0.0,0.0,5,4,1.25,0.5,0,26,e69241bd,2,177,183,0.5720479475716043,0.6666666666666666
6,4.5,3.8333333333333335,0.5270462766947298,1.0,0.5306122448979592,0.0,0.0,4,3,1.3333333333333333,0.5,0,26,e69241bd,3,10,183,0.308438415982065,0.2818181818181818
3,7.666666666666667,0.3333333333333333,5.185449728701348,1.0,0.5306122448979592,0.0,0.0,2,2,1.0,0.75,0,26,e69241bd,4,5,183,0.2631349548890778,0.23636363636363636
1,7.0,8.0,5.0,1.0,0.5306122448979592,0.0,0.0,1,1,1.0,1.0,0,26,e69241bd,5,173,183,0.8831029747842797,1.0
7,0.7142857142857143,4.428571428571429,3.3135467156409146,0.8571428571428571,0.14285714285714285,1.0,1.0,3,4,0.75,0.5833333333333334,3,7,e69241bd,6,177,183,0.3715563172652954,0.42105263157894735
5,7.8,5.4,4.049691346263318,1.0,0.10204081632653061,1.0,1.0,2,4,0.5,0.625,6,5,e69241bd,7,6,183,0.3419566456413539,0.2142405063291139
11,4.454545454545454,1.1818181818181819,2.854603357837742,1.0,0.22448979591836735,1.0,1.0,6,4,1.5,0.4583333333333333,8,11,e69241bd,8,181,183,0.16575585777497834,0.05263157894736842
3,0.3333333333333333,6.333333333333333,4.552166761249222,1.0,0.42857142857142855,1.0,0.0,2,2,1.0,0.75,1,12,e8593010,0,12,184,0.4630566511636085,0.4221477447283899
3,2.6666666666666665,1.6666666666666667,3.3747427885527643,1.0,0.42857142857142855,1.0,0.0,2,2,1.0,0.75,1,12,e8593010,1,178,184,0.12132016737857639,0.037037037037037035
3,5.333333333333333,8.333333333333334,3.9228674319799404,1.0,0.42857142857142855,1.0,0.0,2,2,1.0,0.75,1,12,e8593010,2,179,184,0.6934781982991743,0.8148148148148148
3,8.666666666666666,6.333333333333333,4.552166761249221,1.0,0.42857142857142855,1.0,0.0,2,2,1.0,0.75,1,12,e8593010,3,177,184,0.2328953860510751,0.18518518518518517
2,1.5,8.0,4.6097722286464435,1.0,0.35714285714285715,0.0,0.0,2,1,2.0,1.0,2,10,e8593010,4,179,184,0.4883540754445848,0.4444444444444444
2,4.5,0.0,4.5,1.0,0.35714285714285715,0.0,0.0,2,1,2.0,1.0,2,10,e8593010,5,11,184,0.2788508324583754,0.25806451612903225
2,4.5,6.0,1.5,1.0,0.35714285714285715,0.0,0.0,2,1,2.0,1.0,2,10,e8593010,6,10,184,0.5639349748377566,0.5754716981132075
2,6.5,2.0,3.2015621187164243,1.0,0.35714285714285715,0.0,0.0,2,1,2.0,1.0,2,10,e8593010,7,6,184,0.3770144452099576,0.42205025649943484
2,8.0,0.5,5.315072906367325,1.0,0.35714285714285715,0.0,0.0,1,2,0.5,1.0,2,10,e8593010,8,177,184,0.42586287666595546,0.4444444444444444
1,0.0,0.0,6.363961030678928,1.0,0.21428571428571427,0.0,0.0,1,1,1.0,1.0,3,6,e8593010,9,177,184,0.226016129234268,0.0
1,1.0,3.0,3.8078865529319543,1.0,0.21428571428571427,0.0,0.0,1,1,1.0,1.0,3,6,e8593010,10,176,184,0.5244912656541956,0.6547619047619048
1,5.0,3.0,1.5811388300841898,1.0,0.21428571428571427,0.0,0.0,1,1,1.0,1.0,3,6,e8593010,11,8,184,0.418463954714672,0.5
1,7.0,9.0,5.1478150704935,1.0,0.21428571428571427,0.0,0.0,1,1,1.0,1.0,3,6,e8593010,12,175,184,0.7692272399955725,0.896551724137931
1,9.0,4.0,4.527692569068709,1.0,0.21428571428571427,0.0,0.0,1,1,1.0,1.0,3,6,e8593010,13,7,184,0.31301008982099077,0.1889400921658986
1,9.0,9.0,6.363961030678928,1.0,0.21428571428571427,0.0,0.0,1,1,1.0,1.0,3,6,e8593010,14,175,184,0.3592396875586714,0.15151515151515152
1,4.0,4.0,1.4142135623730951,1.0,0.6,0.0,0.0,1,1,1.0,1.0,1,6,ecaa0ec1,0,39,176,0.32471448195795405,0.3137254901960784
5,5.4,5.4,0.5656854249492386,1.0,0.6,0.0,0.0,3,3,1.0,0.5555555555555556,1,6,ecaa0ec1,1,161,176,0.3832193405353967,0.3333333333333333
1,3.0,7.0,2.8284271247461903,1.0,0.1,1.0,1.0,1,1,1.0,1.0,4,1,ecaa0ec1,2,146,176,0.44408188083232175,0.4
3,4.666666666666667,4.666666666666667,0.47140452079103123,1.0,0.3,1.0,1.0,2,2,1.0,0.75,8,3,ecaa0ec1,3,156,176,0.3487413463626349,0.3333333333333333
1,2.0,16.0,14.84082207965583,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,0,159,177,0.3784804273584869,0.2967032967032967
1,3.0,15.0,13.46291201783626,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,1,161,177,0.36299371944994274,0.2826086956521739
1,4.0,0.0,13.200378782444085,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,2,0,177,,
1,4.0,14.0,12.093386622447824,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,3,161,177,0.34977417894524243,0.2717391304347826
1,5.0,1.0,11.800423721205947,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,4,1,177,0.7303921568627451,0.7303921568627451
1,5.0,13.0,10.735455276791944,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,5,162,177,0.337565921634863,0.25960144927536233
1,6.0,2.0,10.404326023342406,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,6,3,177,0.7282318988201341,0.793939393939394
1,6.0,12.0,9.394147114027968,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,7,165,177,0.19828505979029434,0.0875
1,7.0,3.0,9.013878188659973,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,8,156,177,0.5433886131366416,0.5370426829268293
1,7.0,11.0,8.077747210701755,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,9,14,177,0.2923828633727528,0.24472477064220183
1,8.0,4.0,7.632168761236874,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,10,9,177,0.5972872713762456,0.5657894736842105
1,8.0,10.0,6.800735254367722,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,11,168,177,0.11711994356898867,0.022018422753716873
1,9.0,5.0,6.264982043070834,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,12,3,177,0.23186813186813185,0.16483516483516483
1,9.0,9.0,5.5901699437494745,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,13,161,177,0.1826946052111005,0.1
1,10.0,6.0,4.924428900898052,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,14,2,177,0.38652838885397023,0.38652838885397023
1,10.0,8.0,4.5,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,15,164,177,0.20059738563712692,0.11617255163224516
1,12.0,6.0,3.2015621187164243,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,16,160,177,0.23240611608298628,0.143796992481203
1,12.0,8.0,2.5,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,17,3,177,0.21635570502248272,0.27722772277227725
1,13.0,5.0,3.3541019662496847,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,18,158,177,0.24329070055596783,0.15287244401168454
1,13.0,9.0,1.8027756377319946,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,19,1,177,0.6551724137931034,0.6551724137931034
1,14.0,4.0,4.031128874149275,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,20,159,177,0.2585976682236264,0.17045454545454544
1,14.0,10.0,2.0615528128088303,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,21,1,177,0.7586206896551724,0.7586206896551724
1,15.0,3.0,5.024937810560445,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,22,160,177,0.27181933751007237,0.19033927544565843
1,15.0,11.0,3.0413812651491097,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,23,158,177,0.5697709175984752,0.6034798534798534
1,16.0,2.0,6.18465843842649,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,24,158,177,0.2865091687205084,0.2060681751395827
1,16.0,12.0,4.272001872658765,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,25,3,177,0.4898464812281502,0.4
1,17.0,1.0,7.433034373659253,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,26,0,177,,
1,17.0,13.0,5.5901699437494745,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,27,0,177,,
1,18.0,0.0,8.73212459828649,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,28,0,177,,
1,18.0,14.0,6.946221994724902,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,29,0,177,,
1,19.0,15.0,8.32165848854662,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,30,0,177,,
1,20.0,16.0,9.7082439194738,1.0,0.41025641025641024,0.0,0.0,1,1,1.0,1.0,1,32,fe9372f3,31,0,177,,
5,11.0,7.0,3.640054944640259,0.8,0.0641025641025641,1.0,1.0,3,3,1.0,0.5555555555555556,2,5,fe9372f3,32,165,177,0.20756013941169157,0.13043478260869565
1,1.0,7.0,13.536986370680884,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,33,0,177,,
1,4.0,7.0,10.547511554864494,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,34,15,177,0.29954531752005303,0.2972972972972973
1,7.0,7.0,7.566372975210778,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,35,158,177,0.6242175607674414,0.6409794360822556
1,11.0,0.0,8.73212459828649,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,36,4,177,0.47982965881164064,0.44446735395189
1,11.0,3.0,6.103277807866851,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,37,2,177,0.390325138778747,0.390325138778747
1,11.0,11.0,4.6097722286464435,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,38,157,177,0.6575130414842121,0.6444444444444445
1,11.0,14.0,6.946221994724902,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,39,14,177,0.49374579930639534,0.42753846153846153
1,15.0,7.0,1.118033988749895,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,40,1,177,0.6344827586206897,0.6344827586206897
1,18.0,7.0,3.640054944640259,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,12,fe9372f3,41,0,177,,
